"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"18/12/2009","CPC","0.05","0.03","0.03","0.03","0.00","0.03","0","","0.03","4,000.00",""
"18/12/2009","CPL","","","","","0.00","","","","","",""
"18/12/2009","EBG","3.13","1.97","2.90","2.90","0.00","2.90","0","","2.88","0.00",""
"18/12/2009","EIC","3.14","2.20","2.20","2.20","0.00","2.20","0","","2.20","100.00",""
"18/12/2009","ETI","0.45","0.12","0.13","0.13","0.00","0.13","0","0.13","0.14","13,800.00",""
"18/12/2009","FML","5.55","2.50","5.00","5.00","0.00","5.55","0.55","","","72,500.00",""
"18/12/2009","GCB","1.10","0.48","0.70","0.70","0.00","0.70","0","0.70","0.74","900.00",""
"18/12/2009","GGBL","2.00","1.25","1.35","1.35","0.00","1.35","0","","1.35","0.00",""
"18/12/2009","GOIL","0.32","0.14","0.16","0.16","0.00","0.16","0","0.14","0.16","10,100.00",""
"18/12/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","3.10","0.00",""
"18/12/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"18/12/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.60","0.00",""
"18/12/2009","MLC","0.21","0.20","0.20","0.20","0.00","0.20","0","","0.20","0.00",""
"18/12/2009","PBC","0.21","0.19","0.19","0.19","0.00","0.19","0","","0.19","0.00",""
"18/12/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"18/12/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"18/12/2009","SCB","38.00","29.00","30.00","30.00","0.00","30.00","0","30.00","","5,000.00",""
"18/12/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"18/12/2009","SG-SSB","0.68","0.34","0.45","0.45","0.00","0.45","0","0.45","0.47","6,500.00",""
"18/12/2009","SIC","0.50","0.20","0.27","0.27","0.00","0.26","-0.01","0.26","0.27","2,300.00",""
"18/12/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.04","0.00",""
"18/12/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"18/12/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"18/12/2009","TOTAL","7.60","6.80","6.80","6.80","0.00","6.80","0","","6.80","0.00",""
"18/12/2009","TRANSOL","0.11","0.09","0.09","0.09","0.00","0.09","0","","0.09","0.00",""
"18/12/2009","UNIL","4.00","3.40","3.40","3.40","0.00","3.40","0","","3.40","0.00",""
"18/12/2009","UTF","0.33","0.17","0.21","0.21","0.00","0.21","0","","0.21","53,000.00",""
"17/12/2009","AADS","0.35","0.30","0.30","0.31","0.00","0.30","0","","0.30","0.00",""
"17/12/2009","ABL","0.12","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"17/12/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"17/12/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"17/12/2009","ALW","0.61","0.44","0.44","0.44","0.00","0.44","0","","0.44","0.00",""
"17/12/2009","AYRTN","0.16","0.12","0.13","0.13","0.00","0.13","0","","0.13","4,000.00",""
"17/12/2009","BOPP","1.00","0.48","0.45","0.45","0.00","0.45","0","0.45","","2,200.00",""
"17/12/2009","CAL","0.60","0.20","0.20","0.20","0.00","0.20","0","0.19","0.20","300.00",""
"17/12/2009","CFAO","0.05","0.03","0.04","0.04","0.00","0.04","0","0.04","","0.00",""
"17/12/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"17/12/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"17/12/2009","CPC","0.05","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"17/12/2009","CPL","","","","","0.00","","","","","",""
"17/12/2009","EBG","3.13","1.97","2.90","2.90","0.00","2.90","0","","2.90","0.00",""
"17/12/2009","EIC","3.14","2.20","2.20","2.20","0.00","2.20","0","","2.20","0.00",""
"17/12/2009","ETI","0.45","0.12","0.13","0.13","0.00","0.13","0","0.13","0.14","17,000.00",""
"17/12/2009","FML","4.80","2.50","5.00","5.00","0.00","5.00","0","","","1,300.00",""
"17/12/2009","GCB","1.10","0.48","0.70","0.70","0.00","0.70","0","0.70","0.74","16,200.00",""
"17/12/2009","GGBL","2.00","1.25","1.35","1.35","0.00","1.35","0","","1.35","0.00",""
"17/12/2009","GOIL","0.32","0.14","0.16","0.16","0.00","0.16","0","0.15","0.16","0.00",""
"17/12/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","3.10","0.00",""
"17/12/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"17/12/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.58","0.00",""
"17/12/2009","MLC","0.21","0.20","0.20","0.20","0.00","0.20","0","","0.20","0.00",""
"17/12/2009","PBC","0.21","0.19","0.19","0.19","0.00","0.19","0","","0.19","0.00",""
"17/12/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"17/12/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"17/12/2009","SCB","38.00","29.00","30.00","30.00","0.00","30.00","0","30.00","0.00","0.00",""
"17/12/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"17/12/2009","SG-SSB","0.68","0.34","0.45","0.45","0.00","0.45","0","0.44","0.45","500.00",""
"17/12/2009","SIC","0.50","0.20","0.29","0.29","0.00","0.27","-0.02","0.25","0.27","12,700.00",""
"17/12/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"17/12/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"17/12/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","1.33","0.00",""
"17/12/2009","TOTAL","7.60","6.80","6.80","6.80","0.00","6.80","0","","6.80","0.00",""
"17/12/2009","TRANSOL","0.11","0.09","0.09","0.09","0.00","0.09","0","","0.09","0.00",""
"17/12/2009","UNIL","4.00","3.40","3.40","3.40","0.00","3.40","0","","3.40","0.00",""
"17/12/2009","UTF","0.33","0.17","0.20","0.20","0.00","0.21","0.01","0.20","0.22","49,300.00",""
"16/12/2009","AADS","0.35","0.30","0.30","0.31","0.00","0.30","0","","0.30","0.00",""
"16/12/2009","ABL","0.12","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"16/12/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"16/12/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"16/12/2009","ALW","0.61","0.44","0.44","0.44","0.00","0.44","0","","0.44","0.00",""
"16/12/2009","AYRTN","0.16","0.12","0.13","0.13","0.00","0.13","0","","0.13","0.00",""
"16/12/2009","BOPP","1.00","0.48","0.45","0.45","0.00","0.45","0","","","50,000.00",""
"16/12/2009","CAL","0.60","0.20","0.20","0.20","0.00","0.20","0","","0.20","0.00",""
"16/12/2009","CFAO","0.05","0.03","0.04","0.04","0.00","0.04","0","","","0.00",""
"16/12/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"16/12/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"16/12/2009","CPC","0.05","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"16/12/2009","CPL","","","","","0.00","","","","","",""
"16/12/2009","EBG","3.13","1.97","2.90","2.90","0.00","2.90","0","","2.90","100.00",""
"16/12/2009","EIC","3.14","2.20","2.20","2.20","0.00","2.20","0","","2.20","0.00",""
"16/12/2009","ETI","0.45","0.12","0.13","0.13","0.00","0.13","0","0.13","0.14","8,100.00",""
"16/12/2009","FML","4.80","2.50","5.00","5.00","0.00","5.00","0","","5.00","0.00",""
"16/12/2009","GCB","1.10","0.48","0.70","0.70","0.00","0.70","0","0.70","0.74","2,700.00",""
"16/12/2009","GGBL","2.00","1.25","1.35","1.35","0.00","1.35","0","","","5,000.00",""
"16/12/2009","GOIL","0.32","0.14","0.16","0.16","0.00","0.16","0","0.14","0.16","200.00",""
"16/12/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","3.10","0.00",""
"16/12/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"16/12/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.59","0.00",""
"16/12/2009","MLC","0.21","0.20","0.20","0.20","0.00","0.20","0","","0.20","0.00",""
"16/12/2009","PBC","0.21","0.19","0.19","0.19","0.00","0.19","0","","0.19","0.00",""
"16/12/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"16/12/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"16/12/2009","SCB","38.00","29.00","30.00","30.00","0.00","30.00","0","30.00","","0.00",""
"16/12/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"16/12/2009","SG-SSB","0.68","0.34","0.45","0.45","0.00","0.45","0","","0.45","2,200.00",""
"16/12/2009","SIC","0.50","0.20","0.29","0.29","0.00","0.29","0","0.26","0.29","200.00",""
"16/12/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.04","0.00",""
"16/12/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"16/12/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","1.33","0.00",""
"16/12/2009","TOTAL","7.60","6.80","6.80","6.80","0.00","6.80","0","","6.80","0.00",""
"16/12/2009","TRANSOL","0.11","0.09","0.09","0.09","0.00","0.09","0","","0.09","0.00",""
"16/12/2009","UNIL","4.00","3.40","3.40","3.40","0.00","3.40","0","","3.40","1,000.00",""
"16/12/2009","UTF","0.33","0.17","0.20","0.20","0.00","0.20","0","0.20","","0.00",""
"15/12/2009","AADS","0.35","0.30","0.30","0.31","0.00","0.30","0","","0.30","0.00",""
"15/12/2009","ABL","0.12","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"15/12/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"15/12/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"15/12/2009","ALW","0.61","0.44","0.44","0.44","0.00","0.44","0","","0.44","0.00",""
"15/12/2009","AYRTN","0.16","0.12","0.13","0.13","0.00","0.13","0","","0.13","22,200.00",""
"15/12/2009","BOPP","1.00","0.48","0.45","0.45","0.00","0.45","0","0.45","","1,600.00",""
"15/12/2009","CAL","0.60","0.20","0.20","0.20","0.00","0.20","0","","0.20","1,400.00",""
"15/12/2009","CFAO","0.05","0.03","0.04","0.04","0.00","0.04","0","","","0.00",""
"15/12/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"15/12/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"15/12/2009","CPC","0.05","0.03","0.03","0.03","0.00","0.03","0","","0.03","10,000.00",""
"15/12/2009","CPL","","","","","0.00","","","","","",""
"15/12/2009","EBG","3.13","1.97","2.90","2.90","0.00","2.90","0","","2.90","100.00",""
"15/12/2009","EIC","3.14","2.20","2.20","2.20","0.00","2.20","0","","2.20","0.00",""
"15/12/2009","ETI","0.45","0.12","0.12","0.12","0.00","0.13","0.01","0.12","","14,500.00",""
"15/12/2009","FML","4.80","2.50","5.00","5.00","0.00","5.00","0","","5.00","200.00",""
"15/12/2009","GCB","1.10","0.48","0.74","0.74","0.00","0.70","-0.04","0.70","0.74","5,700.00",""
"15/12/2009","GGBL","2.00","1.25","1.35","1.35","0.00","1.35","0","","","5,200.00",""
"15/12/2009","GOIL","0.32","0.14","0.16","0.16","0.00","0.16","0","0.14","0.16","800.00",""
"15/12/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","3.10","0.00",""
"15/12/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","6,000.00",""
"15/12/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.60","0.00",""
"15/12/2009","MLC","0.21","0.20","0.20","0.20","0.00","0.20","0","","0.20","0.00",""
"15/12/2009","PBC","0.21","0.19","0.19","0.19","0.00","0.19","0","","0.19","0.00",""
"15/12/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"15/12/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"15/12/2009","SCB","38.00","29.00","30.00","30.00","0.00","30.00","0","30.00","","900.00",""
"15/12/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"15/12/2009","SG-SSB","0.68","0.34","0.45","0.45","0.00","0.45","0","0.39","0.45","1,400.00",""
"15/12/2009","SIC","0.50","0.20","0.29","0.29","0.00","0.29","0","0.26","0.28","1,900.00",""
"15/12/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"15/12/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"15/12/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","1.33","0.00",""
"15/12/2009","TOTAL","7.60","6.80","6.80","6.80","0.00","6.80","0","","6.80","0.00",""
"15/12/2009","TRANSOL","0.11","0.09","0.09","0.09","0.00","0.09","0","","0.08","0.00",""
"15/12/2009","UNIL","4.00","3.40","3.40","3.40","0.00","3.40","0","","3.40","0.00",""
"15/12/2009","UTF","0.33","0.17","0.20","0.20","0.00","0.20","0","0.20","","2,200.00",""
"14/12/2009","AADS","0.35","0.30","0.30","0.31","0.00","0.30","0","","0.30","0.00",""
"14/12/2009","ABL","0.12","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"14/12/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"14/12/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"14/12/2009","ALW","0.61","0.44","0.44","0.44","0.00","0.44","0","","0.44","0.00",""
"14/12/2009","AYRTN","0.16","0.12","0.13","0.13","0.00","0.13","0","0.12","0.13","700.00",""
"14/12/2009","BOPP","1.00","0.48","0.45","0.45","0.00","0.45","0","0.45","","1,900.00",""
"14/12/2009","CAL","0.60","0.20","0.20","0.20","0.00","0.20","0","","0.20","0.00",""
"14/12/2009","CFAO","0.05","0.03","0.04","0.04","0.00","0.04","0","","","60,000.00",""
"14/12/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"14/12/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"14/12/2009","CPC","0.05","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"14/12/2009","CPL","","","","","0.00","","","","","",""
"14/12/2009","EBG","3.13","1.97","2.90","2.90","0.00","2.90","0","","2.90","0.00",""
"14/12/2009","EIC","3.14","2.20","2.20","2.20","0.00","2.20","0","","2.20","0.00",""
"14/12/2009","ETI","0.45","0.12","0.12","0.12","0.00","0.12","0","0.12","","0.00",""
"14/12/2009","FML","4.80","2.50","5.00","5.00","0.00","5.00","0","5.00","","200.00",""
"14/12/2009","GCB","1.10","0.48","0.75","0.75","0.00","0.74","-0.01","0.74","0.75","600.00",""
"14/12/2009","GGBL","2.00","1.25","1.35","1.35","0.00","1.35","0","","1.35","0.00",""
"14/12/2009","GOIL","0.32","0.14","0.16","0.16","0.00","0.16","0","0.14","0.16","400.00",""
"14/12/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","3.10","0.00",""
"14/12/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"14/12/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.60","0.00",""
"14/12/2009","MLC","0.21","0.20","0.20","0.20","0.00","0.20","0","","0.20","0.00",""
"14/12/2009","PBC","0.21","0.19","0.19","0.19","0.00","0.19","0","","0.19","0.00",""
"14/12/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"14/12/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"14/12/2009","SCB","38.00","29.00","30.00","30.00","0.00","30.00","0","","30.00","5,100.00",""
"14/12/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"14/12/2009","SG-SSB","0.68","0.34","0.45","0.45","0.00","0.45","0","","0.45","0.00",""
"14/12/2009","SIC","0.50","0.20","0.30","0.30","0.00","0.29","-0.01","0.29","0.30","8,100.00",""
"14/12/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.04","0.00",""
"14/12/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"14/12/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","1.33","0.00",""
"14/12/2009","TOTAL","7.60","6.80","6.80","6.80","0.00","6.80","0","","6.80","0.00",""
"14/12/2009","TRANSOL","0.11","0.09","0.09","0.09","0.00","0.09","0","","0.09","0.00",""
"14/12/2009","UNIL","4.00","3.40","3.41","3.41","0.00","3.40","-0.01","","3.40","1,200.00",""
"14/12/2009","UTF","0.33","0.17","0.20","0.20","0.00","0.20","0","0.20","","31,000.00",""
"11/12/2009","AADS","0.35","0.30","0.30","0.31","0.00","0.30","0","","0.30","500.00",""
"11/12/2009","ABL","0.12","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"11/12/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"11/12/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"11/12/2009","ALW","0.61","0.44","0.44","0.44","0.00","0.44","0","","0.44","0.00",""
"11/12/2009","AYRTN","0.16","0.12","0.13","0.13","0.00","0.13","0","","0.13","0.00",""
"11/12/2009","BOPP","1.00","0.48","0.45","0.45","0.00","0.45","0","0.45","","0.00",""
"11/12/2009","CAL","0.60","0.20","0.20","0.20","0.00","0.20","0","","0.20","2,800.00",""
"11/12/2009","CFAO","0.05","0.03","0.04","0.04","0.00","0.04","0","","0.04","0.00",""
"11/12/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"11/12/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"11/12/2009","CPC","0.05","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"11/12/2009","CPL","","","","","0.00","","","","","",""
"11/12/2009","EBG","3.13","1.97","2.90","2.90","0.00","2.90","0","","2.90","0.00",""
"11/12/2009","EIC","3.14","2.20","2.20","2.20","0.00","2.20","0","","2.20","0.00",""
"11/12/2009","ETI","0.45","0.12","0.13","0.13","0.00","0.12","-0.01","","0.13","1,201,100.00",""
"11/12/2009","FML","4.80","2.50","5.00","5.00","0.00","5.00","0","","5.00","0.00",""
"11/12/2009","GCB","1.10","0.48","0.75","0.75","0.00","0.75","0","0.70","0.75","0.00",""
"11/12/2009","GGBL","2.00","1.25","1.35","1.35","0.00","1.35","0","","1.35","0.00",""
"11/12/2009","GOIL","0.32","0.14","0.16","0.16","0.00","0.16","0","0.14","0.16","0.00",""
"11/12/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","3.10","0.00",""
"11/12/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"11/12/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.58","0.00",""
"11/12/2009","MLC","0.21","0.20","0.20","0.20","0.00","0.20","0","","0.20","0.00",""
"11/12/2009","PBC","0.21","0.19","0.19","0.19","0.00","0.19","0","","0.19","0.00",""
"11/12/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"11/12/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"11/12/2009","SCB","38.00","29.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"11/12/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"11/12/2009","SG-SSB","0.68","0.34","0.45","0.45","0.00","0.45","0","","0.45","1,000.00",""
"11/12/2009","SIC","0.50","0.20","0.30","0.30","0.00","0.30","0","0.27","0.30","0.00",""
"11/12/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"11/12/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"11/12/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","1.33","0.00",""
"11/12/2009","TOTAL","7.60","6.80","6.80","6.80","0.00","6.80","0","","6.80","0.00",""
"11/12/2009","TRANSOL","0.11","0.09","0.09","0.09","0.00","0.09","0","","0.09","0.00",""
"11/12/2009","UNIL","4.00","3.40","3.41","3.41","0.00","3.41","0","","3.41","0.00",""
"11/12/2009","UTF","0.33","0.17","0.20","0.20","0.00","0.20","0","","","21,000.00",""
"10/12/2009","AADS","0.35","0.30","0.30","0.31","0.00","0.30","0","","0.30","0.00",""
"10/12/2009","ABL","0.12","0.10","0.10","0.10","0.00","0.10","0","","0.10","0.00",""
"10/12/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"10/12/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"10/12/2009","ALW","0.61","0.44","0.44","0.44","0.00","0.44","0","","0.44","0.00",""
"10/12/2009","AYRTN","0.16","0.12","0.13","0.13","0.00","0.13","0","","0.13","0.00",""
"10/12/2009","BOPP","1.00","0.48","0.45","0.45","0.00","0.45","0","0.45","0.00","4,700.00",""
"10/12/2009","CAL","0.60","0.20","0.20","0.20","0.00","0.20","0","","0.20","400.00",""
"10/12/2009","CFAO","0.05","0.03","0.04","0.04","0.00","0.04","0","","0.04","100.00",""
"10/12/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"10/12/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"10/12/2009","CPC","0.05","0.03","0.03","0.03","0.00","0.03","0","","0.03","0.00",""
"10/12/2009","CPL","","","","","0.00","","","","","",""
"10/12/2009","EBG","3.13","1.97","2.90","2.90","0.00","2.90","0","2.50","2.90","36,900.00",""
"10/12/2009","EIC","3.14","2.20","2.20","2.20","0.00","2.20","0","","2.20","0.00",""
"10/12/2009","ETI","0.45","0.12","0.13","0.13","0.00","0.13","0","","0.13","71,000.00",""
"10/12/2009","FML","4.80","2.50","5.00","5.00","0.00","5.00","0","5.00","","100.00",""
"10/12/2009","GCB","1.10","0.48","0.75","0.75","0.00","0.75","0","0.75","","603,400.00",""
"10/12/2009","GGBL","2.00","1.25","1.35","1.35","0.00","1.35","0","","","8,100.00",""
